,time,course,haccuracy,latitude,longitude,speed,At,d,v
0,2018-11-08 17:45:36,185.5,8.0,41.39439627528191,2.1816777996718884,1.06,1.0,1.2888429263912418,1.2888429263912418
1,2018-11-08 17:45:37,186.0,7.0,41.394389905035496,2.181664891541004,1.13,1.0,1.2911886683431997,1.2911886683431997
2,2018-11-08 17:45:38,182.1,6.0,41.3943986222148,2.181654665619135,1.22,1.0,0.9251426727657449,0.9251426727657449
3,2018-11-08 17:45:39,182.1,6.0,41.39439086895436,2.181650642305613,1.23,1.0,1.832155629019209,1.832155629019209
4,2018-11-08 17:45:40,181.2,6.0,41.39437456615269,2.1816538274288177,1.1999999,1.0,1.3197233792657141,1.3197233792657141
5,2018-11-08 17:45:41,182.8,5.0,41.3943627057597,2.18165441416204,1.1999999,1.0,1.2698683137242774,1.2698683137242774
6,2018-11-08 17:45:42,190.2,5.0,41.39435164164752,2.181658186018467,1.13,1.0,1.2511748719840807,1.2511748719840807
7,2018-11-08 17:45:43,194.7,5.0,41.394340954720974,2.181662879884243,1.13,1.0,0.9711495553985372,0.9711495553985372
8,2018-11-08 17:45:44,187.1,5.0,41.39433232136071,2.181661119684577,1.41,1.0,1.1743724502022153,1.1743724502022153
9,2018-11-08 17:45:45,180.8,5.0,41.39432176016271,2.1816610358655453,1.35,1.0,1.157063919686512,1.157063919686512
10,2018-11-08 17:45:46,177.0,5.0,41.39431136660278,2.1816603653132915,1.4,1.0,0.32950078329308563,0.32950078329308563
11,2018-11-08 17:45:47,175.7,5.0,41.39431048650295,2.1816565934568644,1.1899999,1.0,0.8905040728095228,0.8905040728095228
12,2018-11-08 17:45:48,179.3,4.0,41.39430306851864,2.181652570143342,1.3299999,1.0,1.1247283880165393,1.1247283880165393
13,2018-11-08 17:45:49,183.2,4.0,41.39429301023483,2.181651145219803,1.3199999,1.0,1.3662850240473545,1.3662850240473545
14,2018-11-08 17:45:50,175.8,4.0,41.3942810241133,2.181647541001439,1.53,1.0,1.5440931703619958,1.5440931703619958
15,2018-11-08 17:45:51,178.4,4.0,41.39426740352064,2.181651145219803,1.51,1.0,1.5940083012694222,1.5940083012694222
16,2018-11-08 17:45:52,184.6,4.0,41.39425307046622,2.1816514804959297,1.5,1.0,1.502904238826407,1.502904238826407
17,2018-11-08 17:45:53,188.2,4.0,41.394239575602114,2.181650474667549,1.56,1.0,1.619338587290693,1.619338587290693
18,2018-11-08 17:45:54,189.4,4.0,41.39422524254769,2.181647038087249,1.4599999,1.0,1.418402485997486,1.418402485997486
19,2018-11-08 17:45:55,186.1,4.0,41.39421250205487,2.181647876277566,1.61,1.0,1.6490629227917892,1.6490629227917892
20,2018-11-08 17:45:56,192.0,4.0,41.39419812709093,2.1816430147737265,1.5699999,1.0,1.3981571798920616,1.3981571798920616
21,2018-11-08 17:45:57,198.9,4.0,41.394188068807125,2.1816329564899206,1.61,1.0,1.8143182735454746,1.8143182735454746
22,2018-11-08 17:45:58,203.6,4.0,41.3941737357527,2.181622562929988,1.48,1.0,1.3008902387257013,1.3008902387257013
23,2018-11-08 17:45:59,207.9,4.0,41.39416279736906,2.1816170308738947,1.35,1.0,1.5534922244013325,1.5534922244013325
24,2018-11-08 17:46:00,207.6,4.0,41.39414976350963,2.181610325351357,1.3299999,1.0,1.3882512518682986,1.3882512518682986
25,2018-11-08 17:46:01,204.7,4.0,41.39413794502616,2.181604960933328,1.27,1.0,1.4295652065862225,1.4295652065862225
26,2018-11-08 17:46:02,202.3,4.0,41.39412625227124,2.181597836315632,1.52,1.0,1.3418025745267128,1.3418025745267128
27,2018-11-08 17:46:03,197.5,4.0,41.394114810973406,2.181592723354697,1.4599999,1.0,1.4404030942917054,1.4404030942917054
28,2018-11-08 17:46:04,193.3,4.0,41.394101860933006,2.1815923042595387,1.52,1.0,1.6095818621269882,1.6095818621269882
29,2018-11-08 17:46:05,190.8,4.0,41.39408740215004,2.18159138225019,1.51,1.0,1.5810648253906086,1.5810648253906086
30,2018-11-08 17:46:06,192.9,4.0,41.39407403301448,2.181584928184748,1.5,1.0,1.3084394839467959,1.3084394839467959
31,2018-11-08 17:46:07,187.6,4.0,41.39406234025955,2.1815831679850817,1.4599999,1.0,1.3735692271759805,1.3735692271759805
32,2018-11-08 17:46:08,183.4,4.0,41.39405001886189,2.1815819945186377,1.5899999,1.0,1.5909212745716323,1.5909212745716323
33,2018-11-08 17:46:09,185.6,4.0,41.39403610490263,2.1815775521099567,1.63,1.0,1.9129001989564547,1.9129001989564547
34,2018-11-08 17:46:10,193.5,4.0,41.39401921536773,2.1815731935203075,1.68,1.0,1.6712286206430014,1.6712286206430014
35,2018-11-08 17:46:11,195.5,4.0,41.3940045889467,2.181568583473563,1.73,1.0,1.5505902960044091,1.5505902960044091
36,2018-11-08 17:46:12,196.0,3.0,41.393990884535015,2.181565146893263,1.65,1.0,1.6417062712147348,1.6417062712147348
37,2018-11-08 17:46:13,197.9,3.0,41.393977222032845,2.18155768699944,1.67,1.0,1.8796637947498074,1.8796637947498074
38,2018-11-08 17:46:14,194.7,3.0,41.39396104495973,2.1815511491149664,1.75,1.0,1.7943134785903816,1.7943134785903816
39,2018-11-08 17:46:15,193.0,3.0,41.39394537080079,2.181546036154032,1.66,1.0,1.6790282904218952,1.6790282904218952
40,2018-11-08 17:46:16,191.0,3.0,41.39393070247024,2.181541258469224,1.6899999,1.0,1.5971485153062253,1.5971485153062253
41,2018-11-08 17:46:17,185.6,3.0,41.393916914239526,2.181535894051194,1.65,1.0,1.614990258331802,1.614990258331802
42,2018-11-08 17:46:18,184.2,3.0,41.39390253927559,2.181533128023148,1.61,1.0,1.764598146072658,1.764598146072658
43,2018-11-08 17:46:19,184.8,3.0,41.39388682320714,2.181530194357037,1.52,1.0,1.660464175999098,1.660464175999098
44,2018-11-08 17:46:20,184.4,3.0,41.39387223869562,2.18152591958642,1.52,1.0,1.293309230322079,1.293309230322079
45,2018-11-08 17:46:21,186.7,3.0,41.39386155176908,2.181519800797105,1.5,1.0,1.8421151629563004,1.8421151629563004
46,2018-11-08 17:46:22,192.2,3.0,41.39384763780981,2.181507814675569,1.61,1.0,1.6552246127235974,1.6552246127235974
47,2018-11-08 17:46:23,187.7,3.0,41.39383301138878,2.181504126638174,1.68,1.0,1.9945827516374446,1.9945827516374446
48,2018-11-08 17:46:24,178.7,3.0,41.39381507411599,2.18150395900011,1.8499999,1.0,1.544639669143834,1.544639669143834
49,2018-11-08 17:46:25,177.8,3.0,41.39380170498043,2.181508988142013,1.66,1.0,1.889400587377244,1.889400587377244
50,2018-11-08 17:46:26,176.9,3.0,41.39378527645022,2.181514771655202,1.8499999,1.0,1.9319076974115292,1.9319076974115292
51,2018-11-08 17:46:27,172.0,3.0,41.39376830309629,2.181519716978073,1.73,1.0,1.6811094319924802,1.6811094319924802
52,2018-11-08 17:46:28,169.3,3.0,41.39375489205122,2.181529020890593,1.67,1.0,1.3208529396413073,1.3208529396413073
53,2018-11-08 17:46:29,171.6,3.0,41.39374307356775,2.181530613452196,1.62,1.0,1.8205389480470417,1.8205389480470417
54,2018-11-08 17:46:30,174.9,3.0,41.39372677076608,2.181528601795435,1.78,1.0,2.3850267913187384,2.3850267913187384
55,2018-11-08 17:46:31,181.5,3.0,41.39370535500348,2.181530194357037,1.7199999,1.0,1.878582334338172,1.878582334338172
56,2018-11-08 17:46:32,185.0,3.0,41.3936885073781,2.1815285179764032,1.67,1.0,1.7500132074436605,1.7500132074436605
