,time,course,haccuracy,latitude,longitude,speed,At,d,v
0,2018-11-08 07:00:33,76.7,5.0,41.35960437823087,2.1421297173947096,0.44,1.0,0.8716112944041816,0.8716112944041816
1,2018-11-08 07:00:34,78.7,5.0,41.359600061550736,2.142138434574008,0.45,1.0,1.0996466437837342,1.0996466437837342
2,2018-11-08 07:00:35,79.4,5.0,41.35959218256176,2.142146397382021,0.39,1.0,1.2954528732001582,1.2954528732001582
3,2018-11-08 07:00:36,82.7,6.0,41.35958241764456,2.142154863104224,0.35999998,1.0,1.7765796147263115,1.7765796147263115
4,2018-11-08 07:00:37,0.0,6.0,41.35956896468997,2.142166346311569,0.0,1.0,1.1405169544717568,1.1405169544717568
5,2018-11-08 07:00:38,89.8,6.0,41.35956133715808,2.142175482586026,0.47,1.0,1.427331161791243,1.427331161791243
6,2018-11-08 07:00:39,137.0,6.0,41.35955073405057,2.142185121774673,0.66999996,1.0,1.8036307205075772,1.8036307205075772
7,2018-11-08 07:00:40,143.9,6.0,41.35953736491501,2.142197359353304,0.66999996,1.0,1.8571497657738996,1.8571497657738996
8,2018-11-08 07:00:41,143.7,6.0,41.35952433105558,2.1422112733125687,0.66999996,1.0,1.4666260284824586,1.4666260284824586
9,2018-11-08 07:00:42,139.1,6.0,41.35951395845041,2.142222127877176,0.86999993,1.0,1.4666261176680069,1.4666261176680069
10,2018-11-08 07:00:43,134.5,6.0,41.35950358584523,2.142232982441783,1.0699999,1.0,1.5308973961957817,1.5308973961957817
11,2018-11-08 07:00:44,132.0,7.0,41.35949499439448,2.1422473154962063,1.1999999,1.0,1.576070581758016,1.576070581758016
12,2018-11-08 07:00:45,119.7,7.0,41.3594860676676,2.1422619838267565,0.55,1.0,1.329225512641545,1.329225512641545
13,2018-11-08 07:00:46,106.5,6.0,41.3594786496833,2.142274472862482,0.55,1.0,1.2323933752169887,1.2323933752169887
14,2018-11-08 07:00:47,108.9,7.0,41.3594704773277,2.142284447327256,0.52,1.0,1.4988157189866549,1.4988157189866549
15,2018-11-08 07:00:48,121.1,6.0,41.35945891030133,2.142293667420745,0.5,1.0,1.2548534866596306,1.2548534866596306
16,2018-11-08 07:00:49,121.2,7.0,41.35945069603622,2.142303977161646,0.39999998,1.0,1.14537475985723,1.14537475985723
17,2018-11-08 07:00:50,120.5,7.0,41.35944147594273,2.142310095950961,0.35999998,1.0,0.9165261014902555,0.9165261014902555
18,2018-11-08 07:00:51,120.8,6.0,41.35943573433906,2.1423179749399424,0.48999998,1.0,0.951408385508174,0.951408385508174
19,2018-11-08 07:00:52,135.9,7.0,41.35942886117846,2.142324764281512,0.52,1.0,0.8767728945504802,0.8767728945504802
20,2018-11-08 07:00:53,140.0,7.0,41.359422407113016,2.142330799251795,0.45,1.0,0.9582738746791475,0.9582738746791475
21,2018-11-08 07:00:54,144.2,7.0,41.359415114857256,2.14233691804111,0.48,1.0,1.1631139881333545,1.1631139881333545
22,2018-11-08 07:00:55,154.3,7.0,41.359404909890145,2.1423399774357677,0.5349999999999999,1.0,1.1631139961519836,1.1631139961519836
23,2018-11-08 07:00:56,164.4,7.0,41.35939470492304,2.1423430368304253,0.59,1.0,1.419245425158033,1.419245425158033
24,2018-11-08 07:00:57,168.65,6.5,41.35938259307295,2.142348401248455,0.53,1.0,1.419245450692756,1.419245450692756
25,2018-11-08 07:00:58,172.9,6.0,41.35937048122287,2.142353765666485,0.47,1.0,1.23242533429969,1.23242533429969
26,2018-11-08 07:00:59,174.7,7.0,41.35936042293906,2.142359968274832,0.39,1.0,1.0105770859323093,1.0105770859323093
27,2018-11-08 07:01:00,176.9,7.0,41.35935187339783,2.142364075407386,0.41,1.0,1.1076990057447618,1.1076990057447618
28,2018-11-08 07:01:01,175.05,6.5,41.35934324003756,2.1423706971108913,0.43999999999999995,1.0,1.1076990423209505,1.1076990423209505
29,2018-11-08 07:01:02,173.2,6.0,41.359334606677294,2.142377318814397,0.47,1.0,1.0732643110297417,1.0732643110297417
30,2018-11-08 07:01:03,174.8,6.0,41.35932559613138,2.142381928861141,0.41,1.0,1.1059577210407228,1.1059577210407228
31,2018-11-08 07:01:04,174.3,6.0,41.35931750759482,2.142389640212059,0.44,1.0,1.0712694466539945,1.0712694466539945
32,2018-11-08 07:01:05,171.25,6.5,41.35930864373222,2.142394669353962,0.41999999,1.0,1.0712694697790996,1.0712694697790996
33,2018-11-08 07:01:06,168.2,7.0,41.359299779869616,2.142399698495865,0.39999998,1.0,0.8978735193286592,0.8978735193286592
