course,haccuracy,latitude,longitude,speed,time,nickname
0.0,19.0,41.37767180003314,2.170287466171464,2.7077508,2018-11-15 06:34:15,ver_039_autobus
0.0,46.22144,41.37766709744771,2.17030018420345,1.3543321,2018-11-15 06:34:16,ver_039_autobus
0.0,19.0,41.37770133335511,2.1700764174098848,0.92247456,2018-11-15 06:34:18,ver_039_autobus
0.0,19.0,41.377701610140406,2.1701553944347625,0.40197033,2018-11-15 06:34:19,ver_039_autobus
0.0,4.9,41.3776075506945,2.1702636031051896,0.0,2018-11-15 06:34:20,ver_039_autobus
0.0,7.475609,41.37763201401148,2.170265302463367,0.71870846,2018-11-15 06:35:52,ver_039_autobus
0.0,4.9,41.377644837548495,2.170270145133785,0.0,2018-11-15 06:35:53,ver_039_autobus
0.0,4.7,41.37787617854157,2.170266137025605,0.0,2018-11-15 06:35:54,ver_039_autobus
0.0,4.7,41.377878410058,2.1702649017951914,0.87277204,2018-11-15 06:36:29,ver_039_autobus
0.0,4.7,41.3778775091749,2.17026780520813,0.10575067,2018-11-15 06:36:30,ver_039_autobus
0.0,4.7,41.37787221259137,2.170269714534885,0.14962561,2018-11-15 06:36:31,ver_039_autobus
38.67988,4.7,41.3778815894489,2.1702758974506464,2.3307633,2018-11-15 06:37:33,ver_039_autobus
16.205734,4.7,41.37789330590963,2.1702844425982226,1.1910369,2018-11-15 06:37:34,ver_039_autobus
16.205734,4.7,41.37789570402003,2.170280554225456,0.5204459,2018-11-15 06:37:35,ver_039_autobus
0.0,4.7,41.3778958469429,2.170272815609497,0.0,2018-11-15 06:37:36,ver_039_autobus
0.0,4.7,41.37789328518858,2.1702833302334903,0.9869649,2018-11-15 06:37:48,ver_039_autobus
68.51491,4.698223,41.37789201075895,2.170296372719889,1.2619022,2018-11-15 06:37:49,ver_039_autobus
72.75029,4.7,41.37789123140836,2.170314312114751,1.790708,2018-11-15 06:37:50,ver_039_autobus
73.82645,4.7,41.37789417356177,2.170341601944401,2.3176463,2018-11-15 06:37:51,ver_039_autobus
67.4146,4.7,41.377893627065006,2.170370980044031,2.077084,2018-11-15 06:37:52,ver_039_autobus
65.48355,4.7,41.37789295694835,2.170395409699969,1.6572369,2018-11-15 06:37:53,ver_039_autobus
71.71809,4.7,41.37789332504863,2.1704157300600166,1.3150073,2018-11-15 06:37:54,ver_039_autobus
83.50773,4.7,41.37789229178498,2.1704349258221907,1.1346321,2018-11-15 06:37:55,ver_039_autobus
93.08368,4.7,41.37788849181681,2.1704563209234333,1.0523291,2018-11-15 06:37:56,ver_039_autobus
105.86069,4.7,41.377876662313945,2.1704852562646715,1.2182217,2018-11-15 06:37:57,ver_039_autobus
107.933754,6.334122,41.37785779749177,2.17051988279758,1.753322,2018-11-15 06:37:58,ver_039_autobus
111.69765,5.438355,41.377838812604615,2.170558588021856,2.7971637,2018-11-15 06:37:59,ver_039_autobus
